,Rented Bike Count,Hour,Temperature(캜),Humidity(%),Wind speed (m/s),Visibility (10m),Seasons,Holiday,Functioning Day,Day,Month,Year
7204,151,4,14.4,58,1.1,2000,Autumn,No Holiday,Yes,27,9,2018
7205,207,5,13.9,60,0.6,2000,Autumn,No Holiday,Yes,27,9,2018
7206,589,6,13.4,61,0.8,2000,Autumn,No Holiday,Yes,27,9,2018
7207,1364,7,13.2,60,0.5,2000,Autumn,No Holiday,Yes,27,9,2018
7208,2129,8,14.8,51,1.1,2000,Autumn,No Holiday,Yes,27,9,2018
7209,1120,9,17.7,48,1.5,2000,Autumn,No Holiday,Yes,27,9,2018
7210,907,10,19.9,47,1.8,1989,Autumn,No Holiday,Yes,27,9,2018
7211,1019,11,21.3,43,1.7,1998,Autumn,No Holiday,Yes,27,9,2018
7212,1189,12,23.2,42,1.4,2000,Autumn,No Holiday,Yes,27,9,2018
7213,1191,13,23.0,39,1.7,2000,Autumn,No Holiday,Yes,27,9,2018
7214,1305,14,24.6,34,1.5,2000,Autumn,No Holiday,Yes,27,9,2018
7215,1404,15,23.4,35,1.4,2000,Autumn,No Holiday,Yes,27,9,2018
7216,1636,16,23.6,31,1.1,2000,Autumn,No Holiday,Yes,27,9,2018
7217,2189,17,24.3,31,1.5,2000,Autumn,No Holiday,Yes,27,9,2018
7218,3154,18,22.5,38,0.8,2000,Autumn,No Holiday,Yes,27,9,2018
7219,2422,19,20.6,44,0.7,2000,Autumn,No Holiday,Yes,27,9,2018
7220,2098,20,19.5,47,1.2,2000,Autumn,No Holiday,Yes,27,9,2018
7221,1930,21,18.7,48,1.3,2000,Autumn,No Holiday,Yes,27,9,2018
7222,1801,22,17.9,50,1.0,2000,Autumn,No Holiday,Yes,27,9,2018
7223,1222,23,17.7,51,1.4,2000,Autumn,No Holiday,Yes,27,9,2018
7224,0,0,17.1,52,1.4,2000,Autumn,No Holiday,No,28,9,2018
7225,0,1,16.5,53,1.5,2000,Autumn,No Holiday,No,28,9,2018
7226,0,2,16.0,56,1.5,2000,Autumn,No Holiday,No,28,9,2018
7227,0,3,15.3,59,1.6,2000,Autumn,No Holiday,No,28,9,2018
7228,0,4,14.7,62,1.5,2000,Autumn,No Holiday,No,28,9,2018
7229,0,5,14.5,60,1.4,2000,Autumn,No Holiday,No,28,9,2018
7230,0,6,14.4,61,1.2,2000,Autumn,No Holiday,No,28,9,2018
7231,0,7,14.5,62,1.5,2000,Autumn,No Holiday,No,28,9,2018
7232,0,8,15.2,58,1.7,2000,Autumn,No Holiday,No,28,9,2018
7233,0,9,16.5,50,1.2,2000,Autumn,No Holiday,No,28,9,2018
7234,0,10,17.4,51,1.3,1989,Autumn,No Holiday,No,28,9,2018
7235,0,11,17.9,54,1.4,2000,Autumn,No Holiday,No,28,9,2018
7236,0,12,19.0,52,1.2,2000,Autumn,No Holiday,No,28,9,2018
7237,0,13,19.1,53,1.4,2000,Autumn,No Holiday,No,28,9,2018
7238,0,14,19.4,53,1.4,2000,Autumn,No Holiday,No,28,9,2018
7239,0,15,20.3,52,1.3,2000,Autumn,No Holiday,No,28,9,2018
7240,0,16,21.9,46,1.2,1995,Autumn,No Holiday,No,28,9,2018
7241,0,17,21.7,52,1.1,2000,Autumn,No Holiday,No,28,9,2018
7242,0,18,20.4,56,1.7,2000,Autumn,No Holiday,No,28,9,2018
7243,0,19,19.3,61,0.8,2000,Autumn,No Holiday,No,28,9,2018
7244,0,20,18.0,67,0.7,2000,Autumn,No Holiday,No,28,9,2018
7245,0,21,17.8,66,1.1,2000,Autumn,No Holiday,No,28,9,2018
7246,0,22,17.1,70,1.0,2000,Autumn,No Holiday,No,28,9,2018
7247,0,23,16.6,69,1.0,2000,Autumn,No Holiday,No,28,9,2018
7248,1037,0,16.6,69,1.0,2000,Autumn,No Holiday,Yes,29,9,2018
7249,982,1,16.2,71,0.9,2000,Autumn,No Holiday,Yes,29,9,2018
7250,690,2,15.8,71,1.1,2000,Autumn,No Holiday,Yes,29,9,2018
7251,493,3,15.5,73,1.0,2000,Autumn,No Holiday,Yes,29,9,2018
7252,301,4,15.4,74,0.9,2000,Autumn,No Holiday,Yes,29,9,2018
7253,208,5,15.0,77,0.5,2000,Autumn,No Holiday,Yes,29,9,2018
7254,290,6,14.6,81,1.0,2000,Autumn,No Holiday,Yes,29,9,2018
7255,513,7,14.7,76,0.8,2000,Autumn,No Holiday,Yes,29,9,2018
7256,848,8,15.7,65,1.2,2000,Autumn,No Holiday,Yes,29,9,2018
7257,1076,9,18.3,58,1.4,1958,Autumn,No Holiday,Yes,29,9,2018
7258,1071,10,20.8,52,1.5,2000,Autumn,No Holiday,Yes,29,9,2018
7259,1284,11,22.3,50,1.3,2000,Autumn,No Holiday,Yes,29,9,2018
7260,1495,12,23.8,44,1.7,2000,Autumn,No Holiday,Yes,29,9,2018
7261,1752,13,24.9,40,1.4,2000,Autumn,No Holiday,Yes,29,9,2018
7262,1892,14,26.2,33,1.8,2000,Autumn,No Holiday,Yes,29,9,2018
7263,2065,15,26.5,33,1.4,2000,Autumn,No Holiday,Yes,29,9,2018
7264,2254,16,26.6,34,1.3,2000,Autumn,No Holiday,Yes,29,9,2018
7265,2432,17,26.3,31,1.0,2000,Autumn,No Holiday,Yes,29,9,2018
7266,2397,18,24.8,41,0.5,2000,Autumn,No Holiday,Yes,29,9,2018
7267,2021,19,22.5,43,0.4,2000,Autumn,No Holiday,Yes,29,9,2018
7268,1835,20,21.3,46,0.1,2000,Autumn,No Holiday,Yes,29,9,2018
7269,1781,21,20.1,54,1.2,2000,Autumn,No Holiday,Yes,29,9,2018
7270,1501,22,19.3,55,0.5,2000,Autumn,No Holiday,Yes,29,9,2018
7271,1229,23,18.6,59,0.7,2000,Autumn,No Holiday,Yes,29,9,2018
7272,0,0,18.1,60,0.2,2000,Autumn,No Holiday,No,30,9,2018
7273,0,1,17.5,66,0.5,2000,Autumn,No Holiday,No,30,9,2018
7274,0,2,17.3,68,0.7,2000,Autumn,No Holiday,No,30,9,2018
7275,0,3,17.0,70,0.9,2000,Autumn,No Holiday,No,30,9,2018
7276,0,4,16.6,73,0.3,2000,Autumn,No Holiday,No,30,9,2018
7277,0,5,16.1,78,0.4,2000,Autumn,No Holiday,No,30,9,2018
7278,0,6,15.5,80,0.4,2000,Autumn,No Holiday,No,30,9,2018
7279,0,7,15.1,81,0.8,1939,Autumn,No Holiday,No,30,9,2018
7280,0,8,16.2,69,1.1,2000,Autumn,No Holiday,No,30,9,2018
7281,0,9,18.5,62,0.5,1847,Autumn,No Holiday,No,30,9,2018
7282,0,10,20.7,62,1.3,1679,Autumn,No Holiday,No,30,9,2018
7283,0,11,20.2,63,2.8,1195,Autumn,No Holiday,No,30,9,2018
7284,0,12,20.8,47,3.1,1665,Autumn,No Holiday,No,30,9,2018
7285,0,13,21.1,42,4.6,1954,Autumn,No Holiday,No,30,9,2018
7286,0,14,21.1,32,4.4,1999,Autumn,No Holiday,No,30,9,2018
7287,0,15,21.3,32,3.8,2000,Autumn,No Holiday,No,30,9,2018
7288,0,16,21.2,28,3.2,2000,Autumn,No Holiday,No,30,9,2018
7289,0,17,20.4,31,3.2,2000,Autumn,No Holiday,No,30,9,2018
7290,0,18,18.3,34,3.3,2000,Autumn,No Holiday,No,30,9,2018
7291,0,19,17.1,35,2.9,2000,Autumn,No Holiday,No,30,9,2018
7292,0,20,16.0,39,2.9,2000,Autumn,No Holiday,No,30,9,2018
7293,0,21,15.2,40,3.0,2000,Autumn,No Holiday,No,30,9,2018
7294,0,22,14.6,46,2.2,2000,Autumn,No Holiday,No,30,9,2018
7295,0,23,14.1,53,2.1,2000,Autumn,No Holiday,No,30,9,2018
7296,680,0,14.1,55,2.6,2000,Autumn,No Holiday,Yes,10,1,2018
7297,402,1,13.9,57,2.0,2000,Autumn,No Holiday,Yes,10,1,2018
7298,262,2,13.9,56,2.4,2000,Autumn,No Holiday,Yes,10,1,2018
7299,179,3,13.6,56,1.6,2000,Autumn,No Holiday,Yes,10,1,2018
7300,143,4,13.7,56,1.9,2000,Autumn,No Holiday,Yes,10,1,2018
7301,246,5,13.7,57,1.8,1999,Autumn,No Holiday,Yes,10,1,2018
7302,632,6,13.3,56,2.3,2000,Autumn,No Holiday,Yes,10,1,2018
7303,1429,7,13.1,58,2.1,1997,Autumn,No Holiday,Yes,10,1,2018
7304,2101,8,13.7,54,2.4,1960,Autumn,No Holiday,Yes,10,1,2018
7305,1106,9,14.9,50,3.4,1989,Autumn,No Holiday,Yes,10,1,2018
7306,856,10,16.3,47,3.6,1815,Autumn,No Holiday,Yes,10,1,2018
7307,959,11,17.0,45,4.5,1966,Autumn,No Holiday,Yes,10,1,2018
7308,1138,12,18.4,40,3.5,1958,Autumn,No Holiday,Yes,10,1,2018
7309,1087,13,17.6,49,4.7,2000,Autumn,No Holiday,Yes,10,1,2018
7310,1137,14,19.3,36,3.5,1986,Autumn,No Holiday,Yes,10,1,2018
7311,1258,15,19.0,40,3.8,1983,Autumn,No Holiday,Yes,10,1,2018
7312,1357,16,17.7,47,3.4,2000,Autumn,No Holiday,Yes,10,1,2018
7313,1799,17,17.2,53,2.9,2000,Autumn,No Holiday,Yes,10,1,2018
7314,2857,18,16.6,61,2.9,2000,Autumn,No Holiday,Yes,10,1,2018
7315,2122,19,16.2,62,2.2,2000,Autumn,No Holiday,Yes,10,1,2018
7316,1824,20,15.4,63,2.1,2000,Autumn,No Holiday,Yes,10,1,2018
7317,1777,21,14.6,66,4.0,2000,Autumn,No Holiday,Yes,10,1,2018
7318,1501,22,13.9,69,0.5,2000,Autumn,No Holiday,Yes,10,1,2018
7319,1057,23,13.4,69,3.7,2000,Autumn,No Holiday,Yes,10,1,2018
7320,0,0,13.0,72,1.8,1987,Autumn,No Holiday,No,10,2,2018
7321,0,1,12.5,74,1.9,1992,Autumn,No Holiday,No,10,2,2018
7322,0,2,12.3,75,1.6,1840,Autumn,No Holiday,No,10,2,2018
7323,0,3,11.8,78,0.3,1843,Autumn,No Holiday,No,10,2,2018
7324,0,4,11.2,80,0.3,1236,Autumn,No Holiday,No,10,2,2018
7325,0,5,10.8,82,0.3,1778,Autumn,No Holiday,No,10,2,2018
7326,0,6,10.6,81,0.0,1798,Autumn,No Holiday,No,10,2,2018
7327,0,7,10.4,81,0.3,1956,Autumn,No Holiday,No,10,2,2018
7328,0,8,11.2,69,0.9,1714,Autumn,No Holiday,No,10,2,2018
7329,0,9,13.9,66,1.6,1427,Autumn,No Holiday,No,10,2,2018
7330,0,10,16.7,58,2.4,1554,Autumn,No Holiday,No,10,2,2018
7331,0,11,18.3,44,3.0,1878,Autumn,No Holiday,No,10,2,2018
7332,0,12,19.4,41,3.1,1956,Autumn,No Holiday,No,10,2,2018
7333,0,13,20.4,36,2.6,1776,Autumn,No Holiday,No,10,2,2018
7334,0,14,21.5,39,2.5,1691,Autumn,No Holiday,No,10,2,2018
7335,0,15,21.8,38,2.6,1913,Autumn,No Holiday,No,10,2,2018
7336,0,16,21.7,36,3.2,1929,Autumn,No Holiday,No,10,2,2018
7337,0,17,21.2,40,2.4,2000,Autumn,No Holiday,No,10,2,2018
7338,0,18,19.2,48,2.2,2000,Autumn,No Holiday,No,10,2,2018
7339,0,19,17.6,57,1.7,2000,Autumn,No Holiday,No,10,2,2018
7340,0,20,16.8,62,2.0,2000,Autumn,No Holiday,No,10,2,2018
7341,0,21,16.2,65,1.5,2000,Autumn,No Holiday,No,10,2,2018
7342,0,22,15.5,69,0.8,1987,Autumn,No Holiday,No,10,2,2018
7343,0,23,14.8,68,0.1,1994,Autumn,No Holiday,No,10,2,2018
7344,1040,0,14.5,74,0.4,2000,Autumn,Holiday,Yes,10,3,2018
7345,882,1,13.8,75,0.5,2000,Autumn,Holiday,Yes,10,3,2018
7346,685,2,13.2,77,1.2,1972,Autumn,Holiday,Yes,10,3,2018
7347,497,3,12.6,78,0.6,1907,Autumn,Holiday,Yes,10,3,2018
7348,284,4,12.1,80,1.2,1834,Autumn,Holiday,Yes,10,3,2018
7349,173,5,11.8,82,1.1,1878,Autumn,Holiday,Yes,10,3,2018
7350,278,6,11.4,84,0.3,1742,Autumn,Holiday,Yes,10,3,2018
7351,440,7,11.2,85,0.3,1593,Autumn,Holiday,Yes,10,3,2018
7352,762,8,11.8,73,1.0,1649,Autumn,Holiday,Yes,10,3,2018
7353,966,9,14.4,61,0.7,1340,Autumn,Holiday,Yes,10,3,2018
7354,1113,10,17.3,53,0.7,1406,Autumn,Holiday,Yes,10,3,2018
7355,1248,11,20.3,46,1.6,1409,Autumn,Holiday,Yes,10,3,2018
7356,1634,12,21.4,40,1.4,1973,Autumn,Holiday,Yes,10,3,2018
7357,1849,13,22.5,40,2.6,1854,Autumn,Holiday,Yes,10,3,2018
7358,1995,14,23.4,35,1.6,1972,Autumn,Holiday,Yes,10,3,2018
7359,2200,15,24.1,34,2.0,1996,Autumn,Holiday,Yes,10,3,2018
7360,2112,16,24.0,34,2.7,2000,Autumn,Holiday,Yes,10,3,2018
7361,2400,17,23.3,36,1.7,1960,Autumn,Holiday,Yes,10,3,2018
7362,2235,18,21.5,43,1.8,2000,Autumn,Holiday,Yes,10,3,2018
7363,1792,19,20.0,49,1.5,2000,Autumn,Holiday,Yes,10,3,2018
7364,1744,20,18.6,55,1.5,2000,Autumn,Holiday,Yes,10,3,2018
7365,1594,21,17.6,59,1.6,2000,Autumn,Holiday,Yes,10,3,2018
7366,1393,22,16.9,63,0.2,2000,Autumn,Holiday,Yes,10,3,2018
7367,1033,23,16.1,63,0.6,2000,Autumn,Holiday,Yes,10,3,2018
7368,0,0,15.5,65,0.8,2000,Autumn,No Holiday,No,10,4,2018
7369,0,1,14.7,69,0.6,2000,Autumn,No Holiday,No,10,4,2018
7370,0,2,14.0,73,0.5,1992,Autumn,No Holiday,No,10,4,2018
7371,0,3,13.6,75,0.8,1960,Autumn,No Holiday,No,10,4,2018
7372,0,4,13.3,75,0.4,1792,Autumn,No Holiday,No,10,4,2018
7373,0,5,13.2,73,0.9,1857,Autumn,No Holiday,No,10,4,2018
7374,0,6,13.2,73,1.1,1900,Autumn,No Holiday,No,10,4,2018
7375,0,7,13.2,75,0.8,1780,Autumn,No Holiday,No,10,4,2018
7376,0,8,13.9,68,0.9,1912,Autumn,No Holiday,No,10,4,2018
7377,0,9,16.7,58,1.8,1821,Autumn,No Holiday,No,10,4,2018
7378,0,10,19.0,49,1.7,1980,Autumn,No Holiday,No,10,4,2018
7379,0,11,21.3,41,1.9,1963,Autumn,No Holiday,No,10,4,2018
7380,0,12,23.2,38,1.7,1990,Autumn,No Holiday,No,10,4,2018
7381,0,13,23.4,39,1.4,2000,Autumn,No Holiday,No,10,4,2018
7382,0,14,24.3,39,1.7,2000,Autumn,No Holiday,No,10,4,2018
7383,0,15,25.3,39,1.6,2000,Autumn,No Holiday,No,10,4,2018
7384,0,16,25.1,41,1.0,2000,Autumn,No Holiday,No,10,4,2018
7385,0,17,24.2,44,1.5,2000,Autumn,No Holiday,No,10,4,2018
7386,0,18,23.1,48,1.3,2000,Autumn,No Holiday,No,10,4,2018
7387,0,19,22.3,50,1.4,2000,Autumn,No Holiday,No,10,4,2018
7388,0,20,21.3,53,1.8,2000,Autumn,No Holiday,No,10,4,2018
7389,0,21,20.5,57,2.0,2000,Autumn,No Holiday,No,10,4,2018
7390,0,22,19.8,60,1.6,2000,Autumn,No Holiday,No,10,4,2018
7391,0,23,19.4,62,1.7,2000,Autumn,No Holiday,No,10,4,2018
7392,973,0,19.0,64,1.9,2000,Autumn,No Holiday,Yes,10,5,2018
7393,735,1,18.6,66,1.7,2000,Autumn,No Holiday,Yes,10,5,2018
7394,515,2,18.2,64,2.0,2000,Autumn,No Holiday,Yes,10,5,2018
7395,329,3,18.0,61,1.8,2000,Autumn,No Holiday,Yes,10,5,2018
7396,221,4,17.7,57,1.3,2000,Autumn,No Holiday,Yes,10,5,2018
7397,223,5,17.6,57,1.1,2000,Autumn,No Holiday,Yes,10,5,2018
7398,531,6,17.7,55,1.5,2000,Autumn,No Holiday,Yes,10,5,2018
7399,282,7,17.7,56,1.3,2000,Autumn,No Holiday,Yes,10,5,2018
7400,208,8,16.9,72,1.3,2000,Autumn,No Holiday,Yes,10,5,2018
7401,47,9,16.3,85,1.8,942,Autumn,No Holiday,Yes,10,5,2018
7402,33,10,15.8,89,1.8,742,Autumn,No Holiday,Yes,10,5,2018
7403,29,11,16.1,89,2.4,1112,Autumn,No Holiday,Yes,10,5,2018
7404,23,12,16.6,90,1.7,518,Autumn,No Holiday,Yes,10,5,2018
7405,22,13,16.9,95,1.6,325,Autumn,No Holiday,Yes,10,5,2018
7406,17,14,17.2,95,1.6,553,Autumn,No Holiday,Yes,10,5,2018
7407,8,15,17.2,96,0.6,213,Autumn,No Holiday,Yes,10,5,2018
7408,28,16,17.1,97,1.7,382,Autumn,No Holiday,Yes,10,5,2018
7409,66,17,16.9,97,2.1,728,Autumn,No Holiday,Yes,10,5,2018
7410,74,18,16.7,96,1.6,1461,Autumn,No Holiday,Yes,10,5,2018
7411,55,19,16.6,96,2.4,1072,Autumn,No Holiday,Yes,10,5,2018
7412,44,20,16.5,96,2.7,1047,Autumn,No Holiday,Yes,10,5,2018
7413,32,21,16.5,96,2.2,963,Autumn,No Holiday,Yes,10,5,2018
7414,23,22,16.2,92,2.6,1771,Autumn,No Holiday,Yes,10,5,2018
7415,4,23,16.3,91,1.8,1811,Autumn,No Holiday,Yes,10,5,2018
7416,0,0,16.4,94,1.8,1744,Autumn,No Holiday,No,10,6,2018
7417,0,1,16.7,89,2.4,1814,Autumn,No Holiday,No,10,6,2018
7418,0,2,16.9,88,2.5,2000,Autumn,No Holiday,No,10,6,2018
7419,0,3,16.8,90,3.3,1601,Autumn,No Holiday,No,10,6,2018
7420,0,4,16.9,89,2.7,1577,Autumn,No Holiday,No,10,6,2018
7421,0,5,16.7,93,2.8,360,Autumn,No Holiday,No,10,6,2018
7422,0,6,16.5,96,2.3,417,Autumn,No Holiday,No,10,6,2018
7423,5,7,16.5,97,2.3,364,Autumn,No Holiday,Yes,10,6,2018
7424,6,8,16.6,97,2.0,457,Autumn,No Holiday,Yes,10,6,2018
7425,5,9,16.7,97,2.9,550,Autumn,No Holiday,Yes,10,6,2018
7426,2,10,17.0,97,1.5,676,Autumn,No Holiday,Yes,10,6,2018
7427,20,11,17.5,95,2.0,1214,Autumn,No Holiday,Yes,10,6,2018
7428,130,12,18.0,92,2.9,1999,Autumn,No Holiday,Yes,10,6,2018
7429,529,13,17.7,89,5.0,2000,Autumn,No Holiday,Yes,10,6,2018
7430,941,14,19.3,79,3.6,2000,Autumn,No Holiday,Yes,10,6,2018
7431,1236,15,21.0,67,4.1,2000,Autumn,No Holiday,Yes,10,6,2018
7432,1601,16,21.5,62,3.4,2000,Autumn,No Holiday,Yes,10,6,2018
7433,1870,17,21.1,64,1.2,2000,Autumn,No Holiday,Yes,10,6,2018
7434,2012,18,20.5,66,1.2,2000,Autumn,No Holiday,Yes,10,6,2018
7435,1761,19,19.7,72,0.6,2000,Autumn,No Holiday,Yes,10,6,2018
7436,1567,20,19.4,67,0.8,2000,Autumn,No Holiday,Yes,10,6,2018
7437,1731,21,18.5,78,0.1,2000,Autumn,No Holiday,Yes,10,6,2018
7438,1459,22,17.7,78,0.3,2000,Autumn,No Holiday,Yes,10,6,2018
7439,1162,23,16.9,84,0.9,2000,Autumn,No Holiday,Yes,10,6,2018
7440,1049,0,16.3,86,0.3,2000,Autumn,No Holiday,Yes,10,7,2018
7441,768,1,16.0,88,1.2,2000,Autumn,No Holiday,Yes,10,7,2018
7442,538,2,15.7,88,0.4,2000,Autumn,No Holiday,Yes,10,7,2018
7443,372,3,15.5,88,1.7,1998,Autumn,No Holiday,Yes,10,7,2018
7444,255,4,15.1,90,1.2,850,Autumn,No Holiday,Yes,10,7,2018
7445,146,5,15.1,89,1.1,1615,Autumn,No Holiday,Yes,10,7,2018
7446,189,6,14.8,89,0.2,1490,Autumn,No Holiday,Yes,10,7,2018
7447,345,7,14.3,89,0.6,1165,Autumn,No Holiday,Yes,10,7,2018
7448,589,8,14.6,71,1.0,1896,Autumn,No Holiday,Yes,10,7,2018
7449,753,9,16.2,60,1.9,1899,Autumn,No Holiday,Yes,10,7,2018
7450,932,10,18.1,56,2.6,1720,Autumn,No Holiday,Yes,10,7,2018
7451,1188,11,19.1,56,2.4,1802,Autumn,No Holiday,Yes,10,7,2018
7452,1516,12,19.8,46,2.5,1837,Autumn,No Holiday,Yes,10,7,2018
7453,1714,13,20.1,41,3.0,1963,Autumn,No Holiday,Yes,10,7,2018
7454,1987,14,20.2,42,2.8,1832,Autumn,No Holiday,Yes,10,7,2018
7455,2167,15,20.4,36,2.8,2000,Autumn,No Holiday,Yes,10,7,2018
7456,2270,16,20.7,34,2.0,2000,Autumn,No Holiday,Yes,10,7,2018
7457,2255,17,19.4,32,3.2,2000,Autumn,No Holiday,Yes,10,7,2018
7458,2069,18,17.9,29,2.8,2000,Autumn,No Holiday,Yes,10,7,2018
7459,1608,19,16.6,36,1.4,2000,Autumn,No Holiday,Yes,10,7,2018
7460,1519,20,15.5,37,1.9,2000,Autumn,No Holiday,Yes,10,7,2018
7461,1385,21,14.4,36,1.0,2000,Autumn,No Holiday,Yes,10,7,2018
7462,1160,22,13.6,38,1.5,2000,Autumn,No Holiday,Yes,10,7,2018
7463,840,23,12.9,38,1.5,2000,Autumn,No Holiday,Yes,10,7,2018
7464,711,0,12.3,44,0.8,2000,Autumn,No Holiday,Yes,10,8,2018
7465,390,1,11.7,52,1.1,2000,Autumn,No Holiday,Yes,10,8,2018
7466,265,2,11.1,56,1.4,2000,Autumn,No Holiday,Yes,10,8,2018
7467,192,3,10.8,59,0.5,2000,Autumn,No Holiday,Yes,10,8,2018
7468,123,4,10.4,61,0.6,2000,Autumn,No Holiday,Yes,10,8,2018
7469,215,5,9.8,63,0.5,2000,Autumn,No Holiday,Yes,10,8,2018
7470,503,6,9.5,68,0.9,2000,Autumn,No Holiday,Yes,10,8,2018
7471,1206,7,9.2,72,1.0,2000,Autumn,No Holiday,Yes,10,8,2018
7472,2005,8,9.9,66,1.2,2000,Autumn,No Holiday,Yes,10,8,2018
7473,1166,9,12.2,51,0.7,1918,Autumn,No Holiday,Yes,10,8,2018
7474,943,10,15.0,44,0.5,1839,Autumn,No Holiday,Yes,10,8,2018
7475,1117,11,17.9,39,1.3,1873,Autumn,No Holiday,Yes,10,8,2018
7476,1238,12,19.2,31,0.5,1994,Autumn,No Holiday,Yes,10,8,2018
7477,1303,13,20.2,28,1.3,2000,Autumn,No Holiday,Yes,10,8,2018
7478,1358,14,20.2,24,1.5,2000,Autumn,No Holiday,Yes,10,8,2018
7479,1502,15,20.6,26,1.2,2000,Autumn,No Holiday,Yes,10,8,2018
7480,1603,16,20.3,25,1.8,2000,Autumn,No Holiday,Yes,10,8,2018
7481,2127,17,20.0,28,0.7,2000,Autumn,No Holiday,Yes,10,8,2018
7482,2787,18,18.1,39,1.0,2000,Autumn,No Holiday,Yes,10,8,2018
7483,2150,19,16.4,42,1.8,2000,Autumn,No Holiday,Yes,10,8,2018
7484,1838,20,15.5,45,2.2,2000,Autumn,No Holiday,Yes,10,8,2018
7485,1788,21,15.1,48,2.6,2000,Autumn,No Holiday,Yes,10,8,2018
7486,1636,22,14.4,49,1.1,2000,Autumn,No Holiday,Yes,10,8,2018
7487,1196,23,13.5,55,0.5,2000,Autumn,No Holiday,Yes,10,8,2018
7488,0,0,12.6,54,0.2,2000,Autumn,Holiday,No,10,9,2018
7489,0,1,12.0,58,0.7,2000,Autumn,Holiday,No,10,9,2018
7490,0,2,11.4,65,1.1,2000,Autumn,Holiday,No,10,9,2018
7491,0,3,11.0,66,0.9,2000,Autumn,Holiday,No,10,9,2018
7492,0,4,11.0,63,0.8,2000,Autumn,Holiday,No,10,9,2018
7493,0,5,10.8,64,0.8,2000,Autumn,Holiday,No,10,9,2018
7494,0,6,10.8,69,0.8,2000,Autumn,Holiday,No,10,9,2018
7495,0,7,10.9,70,0.7,2000,Autumn,Holiday,No,10,9,2018
7496,0,8,11.4,66,0.8,1991,Autumn,Holiday,No,10,9,2018
7497,0,9,12.8,57,1.2,1838,Autumn,Holiday,No,10,9,2018
7498,0,10,14.8,51,1.0,1998,Autumn,Holiday,No,10,9,2018
7499,0,11,16.4,45,0.7,2000,Autumn,Holiday,No,10,9,2018
7500,0,12,18.3,40,0.6,1995,Autumn,Holiday,No,10,9,2018
7501,0,13,19.2,39,1.0,2000,Autumn,Holiday,No,10,9,2018
7502,0,14,18.8,39,1.6,2000,Autumn,Holiday,No,10,9,2018
7503,0,15,18.3,40,1.2,2000,Autumn,Holiday,No,10,9,2018
7504,0,16,19.0,39,1.4,2000,Autumn,Holiday,No,10,9,2018
7505,0,17,18.4,39,2.1,2000,Autumn,Holiday,No,10,9,2018
7506,0,18,17.7,43,1.5,2000,Autumn,Holiday,No,10,9,2018
7507,0,19,17.3,47,2.2,2000,Autumn,Holiday,No,10,9,2018
7508,0,20,17.0,49,1.4,2000,Autumn,Holiday,No,10,9,2018
7509,0,21,16.8,52,1.6,2000,Autumn,Holiday,No,10,9,2018
7510,0,22,16.7,55,1.9,2000,Autumn,Holiday,No,10,9,2018
7511,0,23,16.6,53,1.1,2000,Autumn,Holiday,No,10,9,2018
7512,643,0,16.6,53,0.9,2000,Autumn,No Holiday,Yes,10,10,2018
7513,144,1,16.6,57,1.5,2000,Autumn,No Holiday,Yes,10,10,2018
7514,55,2,14.4,91,0.4,402,Autumn,No Holiday,Yes,10,10,2018
7515,90,3,14.3,95,1.0,967,Autumn,No Holiday,Yes,10,10,2018
7516,82,4,14.3,92,2.0,714,Autumn,No Holiday,Yes,10,10,2018
7517,152,5,13.6,89,2.7,990,Autumn,No Holiday,Yes,10,10,2018
7518,441,6,12.6,86,1.9,1430,Autumn,No Holiday,Yes,10,10,2018
7519,1220,7,12.3,84,3.2,1220,Autumn,No Holiday,Yes,10,10,2018
7520,2082,8,11.8,80,3.7,1518,Autumn,No Holiday,Yes,10,10,2018
7521,1097,9,12.0,72,3.3,1650,Autumn,No Holiday,Yes,10,10,2018
7522,792,10,12.0,61,4.1,1981,Autumn,No Holiday,Yes,10,10,2018
7523,914,11,12.7,50,3.3,1999,Autumn,No Holiday,Yes,10,10,2018
7524,1006,12,13.7,43,3.4,1980,Autumn,No Holiday,Yes,10,10,2018
7525,1015,13,14.3,43,3.6,1995,Autumn,No Holiday,Yes,10,10,2018
7526,1041,14,14.0,43,2.8,2000,Autumn,No Holiday,Yes,10,10,2018
7527,1171,15,13.7,44,3.9,2000,Autumn,No Holiday,Yes,10,10,2018
7528,1363,16,13.8,43,3.7,2000,Autumn,No Holiday,Yes,10,10,2018
7529,1775,17,13.1,45,3.1,2000,Autumn,No Holiday,Yes,10,10,2018
7530,2514,18,12.2,45,3.1,2000,Autumn,No Holiday,Yes,10,10,2018
7531,1723,19,11.3,50,1.1,2000,Autumn,No Holiday,Yes,10,10,2018
7532,1489,20,10.6,48,2.0,2000,Autumn,No Holiday,Yes,10,10,2018
7533,1445,21,9.9,50,1.2,2000,Autumn,No Holiday,Yes,10,10,2018
7534,1255,22,9.2,55,0.9,2000,Autumn,No Holiday,Yes,10,10,2018
7535,901,23,8.5,52,0.6,2000,Autumn,No Holiday,Yes,10,10,2018
7536,707,0,7.9,53,0.9,2000,Autumn,No Holiday,Yes,10,11,2018
7537,541,1,7.3,59,0.1,2000,Autumn,No Holiday,Yes,10,11,2018
7538,341,2,7.1,64,0.9,2000,Autumn,No Holiday,Yes,10,11,2018
7539,218,3,6.7,71,1.0,2000,Autumn,No Holiday,Yes,10,11,2018
