Rented Bike Count,Hour,Temperature(캜),Humidity(%),Wind speed (m/s),Visibility (10m),Seasons,Holiday,Functioning Day,Day,Month,Year
441,6,12.6,86,1.9,1430,Autumn,No Holiday,Yes,10,10,2018
1220,7,12.3,84,3.2,1220,Autumn,No Holiday,Yes,10,10,2018
2082,8,11.8,80,3.7,1518,Autumn,No Holiday,Yes,10,10,2018
1097,9,12.0,72,3.3,1650,Autumn,No Holiday,Yes,10,10,2018
792,10,12.0,61,4.1,1981,Autumn,No Holiday,Yes,10,10,2018
914,11,12.7,50,3.3,1999,Autumn,No Holiday,Yes,10,10,2018
1006,12,13.7,43,3.4,1980,Autumn,No Holiday,Yes,10,10,2018
1015,13,14.3,43,3.6,1995,Autumn,No Holiday,Yes,10,10,2018
1041,14,14.0,43,2.8,2000,Autumn,No Holiday,Yes,10,10,2018
1171,15,13.7,44,3.9,2000,Autumn,No Holiday,Yes,10,10,2018
1363,16,13.8,43,3.7,2000,Autumn,No Holiday,Yes,10,10,2018
1775,17,13.1,45,3.1,2000,Autumn,No Holiday,Yes,10,10,2018
2514,18,12.2,45,3.1,2000,Autumn,No Holiday,Yes,10,10,2018
1723,19,11.3,50,1.1,2000,Autumn,No Holiday,Yes,10,10,2018
1489,20,10.6,48,2.0,2000,Autumn,No Holiday,Yes,10,10,2018
1445,21,9.9,50,1.2,2000,Autumn,No Holiday,Yes,10,10,2018
1255,22,9.2,55,0.9,2000,Autumn,No Holiday,Yes,10,10,2018
901,23,8.5,52,0.6,2000,Autumn,No Holiday,Yes,10,10,2018
707,0,7.9,53,0.9,2000,Autumn,No Holiday,Yes,10,11,2018
541,1,7.3,59,0.1,2000,Autumn,No Holiday,Yes,10,11,2018
341,2,7.1,64,0.9,2000,Autumn,No Holiday,Yes,10,11,2018
218,3,6.7,71,1.0,2000,Autumn,No Holiday,Yes,10,11,2018
145,4,6.6,69,0.9,2000,Autumn,No Holiday,Yes,10,11,2018
197,5,6.6,73,1.1,2000,Autumn,No Holiday,Yes,10,11,2018
518,6,6.6,65,1.6,2000,Autumn,No Holiday,Yes,10,11,2018
1233,7,6.3,65,1.0,2000,Autumn,No Holiday,Yes,10,11,2018
2000,8,7.0,56,3.1,1971,Autumn,No Holiday,Yes,10,11,2018
1070,9,8.4,49,2.6,2000,Autumn,No Holiday,Yes,10,11,2018
792,10,10.2,44,2.3,1986,Autumn,No Holiday,Yes,10,11,2018
926,11,11.7,36,4.3,2000,Autumn,No Holiday,Yes,10,11,2018
967,12,13.2,31,3.8,2000,Autumn,No Holiday,Yes,10,11,2018
1000,13,13.5,32,5.0,1990,Autumn,No Holiday,Yes,10,11,2018
991,14,13.4,32,4.9,2000,Autumn,No Holiday,Yes,10,11,2018
1054,15,13.0,39,3.7,2000,Autumn,No Holiday,Yes,10,11,2018
1284,16,13.8,36,2.9,2000,Autumn,No Holiday,Yes,10,11,2018
1685,17,13.2,36,3.6,2000,Autumn,No Holiday,Yes,10,11,2018
2378,18,12.1,40,2.4,1854,Autumn,No Holiday,Yes,10,11,2018
1614,19,11.1,43,2.0,2000,Autumn,No Holiday,Yes,10,11,2018
1389,20,10.2,46,0.2,2000,Autumn,No Holiday,Yes,10,11,2018
1398,21,9.3,52,1.5,2000,Autumn,No Holiday,Yes,10,11,2018
1221,22,8.8,55,1.6,2000,Autumn,No Holiday,Yes,10,11,2018
857,23,8.4,60,1.5,2000,Autumn,No Holiday,Yes,10,11,2018
706,0,8.2,61,1.3,2000,Autumn,No Holiday,Yes,10,12,2018
531,1,7.6,63,1.2,2000,Autumn,No Holiday,Yes,10,12,2018
409,2,7.1,61,0.6,2000,Autumn,No Holiday,Yes,10,12,2018
225,3,6.5,69,0.3,1981,Autumn,No Holiday,Yes,10,12,2018
168,4,6.2,71,1.1,2000,Autumn,No Holiday,Yes,10,12,2018
183,5,6.0,72,1.3,2000,Autumn,No Holiday,Yes,10,12,2018
412,6,5.8,67,1.1,2000,Autumn,No Holiday,Yes,10,12,2018
1142,7,5.3,73,0.7,2000,Autumn,No Holiday,Yes,10,12,2018
1996,8,6.0,64,1.1,1920,Autumn,No Holiday,Yes,10,12,2018
1106,9,8.6,50,0.8,1785,Autumn,No Holiday,Yes,10,12,2018
877,10,11.6,40,1.7,1991,Autumn,No Holiday,Yes,10,12,2018
959,11,13.0,38,2.7,2000,Autumn,No Holiday,Yes,10,12,2018
1073,12,14.7,38,1.0,1884,Autumn,No Holiday,Yes,10,12,2018
1110,13,15.8,36,1.5,1888,Autumn,No Holiday,Yes,10,12,2018
1187,14,16.5,32,1.4,1841,Autumn,No Holiday,Yes,10,12,2018
1322,15,17.1,33,2.1,1929,Autumn,No Holiday,Yes,10,12,2018
1488,16,16.9,34,1.2,1942,Autumn,No Holiday,Yes,10,12,2018
1902,17,16.3,39,1.7,1969,Autumn,No Holiday,Yes,10,12,2018
2618,18,14.3,46,1.3,2000,Autumn,No Holiday,Yes,10,12,2018
1804,19,12.9,50,1.4,2000,Autumn,No Holiday,Yes,10,12,2018
1440,20,11.8,53,1.5,2000,Autumn,No Holiday,Yes,10,12,2018
1292,21,11.0,60,1.1,1995,Autumn,No Holiday,Yes,10,12,2018
1347,22,10.5,62,1.2,2000,Autumn,No Holiday,Yes,10,12,2018
940,23,9.8,66,0.5,1979,Autumn,No Holiday,Yes,10,12,2018
835,0,9.1,69,0.9,1885,Autumn,No Holiday,Yes,13,10,2018
739,1,8.5,70,0.2,1856,Autumn,No Holiday,Yes,13,10,2018
512,2,8.0,74,0.5,1786,Autumn,No Holiday,Yes,13,10,2018
374,3,7.6,78,0.7,1614,Autumn,No Holiday,Yes,13,10,2018
226,4,7.1,79,1.2,1567,Autumn,No Holiday,Yes,13,10,2018
148,5,6.7,81,1.1,1467,Autumn,No Holiday,Yes,13,10,2018
209,6,6.6,80,1.0,1424,Autumn,No Holiday,Yes,13,10,2018
412,7,6.2,83,0.8,1100,Autumn,No Holiday,Yes,13,10,2018
728,8,7.4,70,0.5,1373,Autumn,No Holiday,Yes,13,10,2018
853,9,10.0,56,1.0,1761,Autumn,No Holiday,Yes,13,10,2018
1037,10,12.6,50,1.4,1712,Autumn,No Holiday,Yes,13,10,2018
1179,11,15.2,44,1.2,1301,Autumn,No Holiday,Yes,13,10,2018
1402,12,16.6,36,0.7,1442,Autumn,No Holiday,Yes,13,10,2018
1652,13,18.3,33,1.9,1324,Autumn,No Holiday,Yes,13,10,2018
1712,14,19.3,27,1.3,1384,Autumn,No Holiday,Yes,13,10,2018
1846,15,19.8,29,2.0,1246,Autumn,No Holiday,Yes,13,10,2018
1916,16,19.4,29,1.2,1154,Autumn,No Holiday,Yes,13,10,2018
1995,17,18.7,33,1.1,1164,Autumn,No Holiday,Yes,13,10,2018
1695,18,16.5,38,1.6,1246,Autumn,No Holiday,Yes,13,10,2018
1381,19,14.8,47,1.3,1111,Autumn,No Holiday,Yes,13,10,2018
1261,20,13.8,52,1.6,1088,Autumn,No Holiday,Yes,13,10,2018
1312,21,12.6,56,1.1,1053,Autumn,No Holiday,Yes,13,10,2018
1147,22,11.7,60,0.5,1002,Autumn,No Holiday,Yes,13,10,2018
971,23,11.0,62,0.3,946,Autumn,No Holiday,Yes,13,10,2018
811,0,10.4,59,0.0,971,Autumn,No Holiday,Yes,14,10,2018
584,1,9.5,65,0.9,990,Autumn,No Holiday,Yes,14,10,2018
429,2,9.1,68,0.3,921,Autumn,No Holiday,Yes,14,10,2018
308,3,8.4,73,0.4,820,Autumn,No Holiday,Yes,14,10,2018
185,4,7.9,76,1.3,771,Autumn,No Holiday,Yes,14,10,2018
110,5,7.6,79,0.3,765,Autumn,No Holiday,Yes,14,10,2018
150,6,7.2,80,0.7,729,Autumn,No Holiday,Yes,14,10,2018
304,7,6.9,81,0.8,665,Autumn,No Holiday,Yes,14,10,2018
556,8,7.5,72,1.1,697,Autumn,No Holiday,Yes,14,10,2018
775,9,10.1,60,0.8,726,Autumn,No Holiday,Yes,14,10,2018
847,10,13.3,47,0.5,818,Autumn,No Holiday,Yes,14,10,2018
1056,11,16.2,41,1.0,878,Autumn,No Holiday,Yes,14,10,2018
1394,12,17.2,33,1.1,1258,Autumn,No Holiday,Yes,14,10,2018
1593,13,18.1,32,1.5,1684,Autumn,No Holiday,Yes,14,10,2018
1767,14,18.9,31,2.6,1936,Autumn,No Holiday,Yes,14,10,2018
1948,15,20.1,32,2.4,1893,Autumn,No Holiday,Yes,14,10,2018
2097,16,19.1,31,2.1,1960,Autumn,No Holiday,Yes,14,10,2018
1990,17,18.2,43,2.3,1925,Autumn,No Holiday,Yes,14,10,2018
1662,18,16.2,58,2.4,1991,Autumn,No Holiday,Yes,14,10,2018
1377,19,15.1,60,2.9,1979,Autumn,No Holiday,Yes,14,10,2018
1306,20,14.4,61,2.3,1945,Autumn,No Holiday,Yes,14,10,2018
1261,21,13.8,66,2.4,1897,Autumn,No Holiday,Yes,14,10,2018
1029,22,13.5,71,1.7,1711,Autumn,No Holiday,Yes,14,10,2018
810,23,13.2,73,1.2,1639,Autumn,No Holiday,Yes,14,10,2018
638,0,12.6,78,1.3,1427,Autumn,No Holiday,Yes,15,10,2018
393,1,12.2,80,1.4,1283,Autumn,No Holiday,Yes,15,10,2018
272,2,11.8,82,0.7,1262,Autumn,No Holiday,Yes,15,10,2018
171,3,11.3,85,0.0,907,Autumn,No Holiday,Yes,15,10,2018
152,4,11.0,82,0.1,951,Autumn,No Holiday,Yes,15,10,2018
209,5,11.1,79,0.3,1140,Autumn,No Holiday,Yes,15,10,2018
504,6,11.2,81,0.2,1071,Autumn,No Holiday,Yes,15,10,2018
1271,7,11.5,81,0.8,960,Autumn,No Holiday,Yes,15,10,2018
2070,8,12.0,77,0.4,891,Autumn,No Holiday,Yes,15,10,2018
1119,9,12.8,74,0.5,831,Autumn,No Holiday,Yes,15,10,2018
837,10,14.1,66,0.6,827,Autumn,No Holiday,Yes,15,10,2018
910,11,16.7,65,1.5,675,Autumn,No Holiday,Yes,15,10,2018
1052,12,19.0,60,1.8,513,Autumn,No Holiday,Yes,15,10,2018
1058,13,19.7,52,2.1,512,Autumn,No Holiday,Yes,15,10,2018
1121,14,20.0,48,2.1,586,Autumn,No Holiday,Yes,15,10,2018
1183,15,20.4,43,1.7,690,Autumn,No Holiday,Yes,15,10,2018
1413,16,20.3,44,2.2,793,Autumn,No Holiday,Yes,15,10,2018
1773,17,19.3,49,2.8,966,Autumn,No Holiday,Yes,15,10,2018
2635,18,18.0,66,2.3,554,Autumn,No Holiday,Yes,15,10,2018
1911,19,16.9,74,1.8,366,Autumn,No Holiday,Yes,15,10,2018
1659,20,15.9,81,2.8,250,Autumn,No Holiday,Yes,15,10,2018
1556,21,15.5,86,1.3,178,Autumn,No Holiday,Yes,15,10,2018
1377,22,14.8,83,1.5,227,Autumn,No Holiday,Yes,15,10,2018
914,23,14.1,74,1.5,486,Autumn,No Holiday,Yes,15,10,2018
726,0,13.3,64,1.7,860,Autumn,No Holiday,Yes,16,10,2018
568,1,12.4,65,1.1,1099,Autumn,No Holiday,Yes,16,10,2018
427,2,11.7,70,1.0,1012,Autumn,No Holiday,Yes,16,10,2018
253,3,11.5,61,1.4,1399,Autumn,No Holiday,Yes,16,10,2018
145,4,11.0,69,0.6,1510,Autumn,No Holiday,Yes,16,10,2018
202,5,10.2,70,1.5,1519,Autumn,No Holiday,Yes,16,10,2018
491,6,10.1,71,0.2,1474,Autumn,No Holiday,Yes,16,10,2018
1216,7,10.2,68,0.4,1493,Autumn,No Holiday,Yes,16,10,2018
2134,8,10.4,63,0.6,1367,Autumn,No Holiday,Yes,16,10,2018
1177,9,11.8,55,0.7,1182,Autumn,No Holiday,Yes,16,10,2018
854,10,14.4,45,0.6,1206,Autumn,No Holiday,Yes,16,10,2018
914,11,16.5,39,0.7,1351,Autumn,No Holiday,Yes,16,10,2018
1063,12,18.8,35,1.2,1057,Autumn,No Holiday,Yes,16,10,2018
1108,13,19.4,31,2.0,1862,Autumn,No Holiday,Yes,16,10,2018
1113,14,19.9,29,1.9,1833,Autumn,No Holiday,Yes,16,10,2018
1203,15,19.9,31,2.0,1613,Autumn,No Holiday,Yes,16,10,2018
1407,16,19.5,32,2.1,1436,Autumn,No Holiday,Yes,16,10,2018
1811,17,18.4,38,1.8,1565,Autumn,No Holiday,Yes,16,10,2018
2716,18,16.9,47,1.4,1637,Autumn,No Holiday,Yes,16,10,2018
1867,19,15.5,63,1.7,1774,Autumn,No Holiday,Yes,16,10,2018
1568,20,14.8,68,2.0,1502,Autumn,No Holiday,Yes,16,10,2018
1618,21,14.3,72,1.0,1374,Autumn,No Holiday,Yes,16,10,2018
1425,22,13.6,71,0.6,1457,Autumn,No Holiday,Yes,16,10,2018
950,23,12.9,78,0.6,1201,Autumn,No Holiday,Yes,16,10,2018
739,0,12.3,75,1.2,1332,Autumn,No Holiday,Yes,17,10,2018
600,1,11.5,74,1.2,1305,Autumn,No Holiday,Yes,17,10,2018
381,2,10.8,77,0.3,1268,Autumn,No Holiday,Yes,17,10,2018
239,3,10.2,80,0.3,1191,Autumn,No Holiday,Yes,17,10,2018
157,4,9.7,76,0.0,1308,Autumn,No Holiday,Yes,17,10,2018
210,5,9.2,77,0.0,1278,Autumn,No Holiday,Yes,17,10,2018
503,6,8.8,77,0.2,1077,Autumn,No Holiday,Yes,17,10,2018
1213,7,8.6,77,0.7,965,Autumn,No Holiday,Yes,17,10,2018
2202,8,9.2,68,0.2,952,Autumn,No Holiday,Yes,17,10,2018
1200,9,11.2,63,1.1,656,Autumn,No Holiday,Yes,17,10,2018
842,10,14.0,58,1.6,841,Autumn,No Holiday,Yes,17,10,2018
961,11,15.5,25,2.5,1727,Autumn,No Holiday,Yes,17,10,2018
1088,12,16.2,29,2.5,1935,Autumn,No Holiday,Yes,17,10,2018
1115,13,17.7,25,2.1,1917,Autumn,No Holiday,Yes,17,10,2018
1083,14,18.3,24,1.7,1983,Autumn,No Holiday,Yes,17,10,2018
1175,15,18.3,21,2.7,2000,Autumn,No Holiday,Yes,17,10,2018
1409,16,18.0,26,2.1,2000,Autumn,No Holiday,Yes,17,10,2018
1896,17,16.9,34,2.5,2000,Autumn,No Holiday,Yes,17,10,2018
2445,18,14.6,39,2.3,2000,Autumn,No Holiday,Yes,17,10,2018
1819,19,13.2,42,1.3,2000,Autumn,No Holiday,Yes,17,10,2018
1558,20,12.2,47,1.1,2000,Autumn,No Holiday,Yes,17,10,2018
1493,21,10.8,53,0.9,2000,Autumn,No Holiday,Yes,17,10,2018
1278,22,9.9,50,0.1,2000,Autumn,No Holiday,Yes,17,10,2018
896,23,9.7,56,0.7,2000,Autumn,No Holiday,Yes,17,10,2018
694,0,9.2,64,0.7,2000,Autumn,No Holiday,Yes,18,10,2018
579,1,9.0,66,0.7,2000,Autumn,No Holiday,Yes,18,10,2018
385,2,8.7,71,0.8,2000,Autumn,No Holiday,Yes,18,10,2018
244,3,8.6,74,0.6,1985,Autumn,No Holiday,Yes,18,10,2018
165,4,8.1,78,0.6,2000,Autumn,No Holiday,Yes,18,10,2018
185,5,7.8,81,1.1,2000,Autumn,No Holiday,Yes,18,10,2018
458,6,7.6,82,0.3,1933,Autumn,No Holiday,Yes,18,10,2018
1191,7,7.7,81,0.4,1992,Autumn,No Holiday,Yes,18,10,2018
2154,8,8.5,77,0.5,1995,Autumn,No Holiday,Yes,18,10,2018
1165,9,10.9,60,0.9,1997,Autumn,No Holiday,Yes,18,10,2018
864,10,13.7,57,1.2,2000,Autumn,No Holiday,Yes,18,10,2018
917,11,15.0,52,1.4,2000,Autumn,No Holiday,Yes,18,10,2018
1132,12,16.8,50,1.6,2000,Autumn,No Holiday,Yes,18,10,2018
1152,13,18.1,43,2.2,2000,Autumn,No Holiday,Yes,18,10,2018
1122,14,18.7,39,1.3,2000,Autumn,No Holiday,Yes,18,10,2018
1203,15,19.0,38,1.9,2000,Autumn,No Holiday,Yes,18,10,2018
1473,16,18.5,40,1.8,2000,Autumn,No Holiday,Yes,18,10,2018
1804,17,16.9,44,1.6,2000,Autumn,No Holiday,Yes,18,10,2018
2499,18,15.7,45,2.5,2000,Autumn,No Holiday,Yes,18,10,2018
1878,19,14.9,49,2.1,2000,Autumn,No Holiday,Yes,18,10,2018
1528,20,13.8,56,1.9,2000,Autumn,No Holiday,Yes,18,10,2018
1466,21,12.6,60,0.5,2000,Autumn,No Holiday,Yes,18,10,2018
1302,22,11.6,61,0.2,2000,Autumn,No Holiday,Yes,18,10,2018
944,23,10.9,64,0.2,2000,Autumn,No Holiday,Yes,18,10,2018
783,0,10.3,67,1.5,2000,Autumn,No Holiday,Yes,19,10,2018
653,1,9.8,68,1.7,2000,Autumn,No Holiday,Yes,19,10,2018
433,2,9.2,72,1.5,2000,Autumn,No Holiday,Yes,19,10,2018
262,3,8.5,74,1.3,2000,Autumn,No Holiday,Yes,19,10,2018
184,4,8.1,76,0.3,2000,Autumn,No Holiday,Yes,19,10,2018
162,5,7.7,73,0.0,2000,Autumn,No Holiday,Yes,19,10,2018
491,6,7.2,77,0.5,2000,Autumn,No Holiday,Yes,19,10,2018
1188,7,7.3,72,0.4,2000,Autumn,No Holiday,Yes,19,10,2018
2113,8,7.9,63,0.6,2000,Autumn,No Holiday,Yes,19,10,2018
1191,9,11.1,53,1.0,2000,Autumn,No Holiday,Yes,19,10,2018
850,10,13.8,44,1.5,1953,Autumn,No Holiday,Yes,19,10,2018
981,11,16.4,35,1.1,2000,Autumn,No Holiday,Yes,19,10,2018
1161,12,17.4,33,1.1,2000,Autumn,No Holiday,Yes,19,10,2018
1190,13,18.9,33,1.8,2000,Autumn,No Holiday,Yes,19,10,2018
1221,14,19.8,32,2.3,1978,Autumn,No Holiday,Yes,19,10,2018
1390,15,19.7,30,3.0,1971,Autumn,No Holiday,Yes,19,10,2018
1527,16,19.3,29,2.8,2000,Autumn,No Holiday,Yes,19,10,2018
1939,17,18.5,35,2.2,2000,Autumn,No Holiday,Yes,19,10,2018
2631,18,16.6,40,2.4,2000,Autumn,No Holiday,Yes,19,10,2018
1769,19,15.3,53,2.4,2000,Autumn,No Holiday,Yes,19,10,2018
1512,20,14.2,56,1.8,2000,Autumn,No Holiday,Yes,19,10,2018
1457,21,13.3,56,1.1,2000,Autumn,No Holiday,Yes,19,10,2018
1331,22,12.3,65,1.7,2000,Autumn,No Holiday,Yes,19,10,2018
1018,23,11.7,70,1.7,2000,Autumn,No Holiday,Yes,19,10,2018
891,0,11.3,71,1.2,1997,Autumn,No Holiday,Yes,20,10,2018
774,1,10.9,72,0.0,1966,Autumn,No Holiday,Yes,20,10,2018
522,2,10.1,78,0.1,1887,Autumn,No Holiday,Yes,20,10,2018
386,3,9.5,77,0.4,1611,Autumn,No Holiday,Yes,20,10,2018
246,4,8.9,75,0.4,1877,Autumn,No Holiday,Yes,20,10,2018
154,5,8.1,76,0.6,1309,Autumn,No Holiday,Yes,20,10,2018
219,6,7.5,79,0.6,1025,Autumn,No Holiday,Yes,20,10,2018
427,7,7.0,82,0.5,867,Autumn,No Holiday,Yes,20,10,2018
784,8,7.8,70,1.4,1034,Autumn,No Holiday,Yes,20,10,2018
921,9,10.4,60,1.3,1326,Autumn,No Holiday,Yes,20,10,2018
997,10,13.0,49,0.5,1685,Autumn,No Holiday,Yes,20,10,2018
1175,11,16.2,39,1.6,1580,Autumn,No Holiday,Yes,20,10,2018
1407,12,17.7,33,2.2,1556,Autumn,No Holiday,Yes,20,10,2018
1585,13,19.4,26,1.1,1942,Autumn,No Holiday,Yes,20,10,2018
1649,14,20.0,22,1.6,1950,Autumn,No Holiday,Yes,20,10,2018
1760,15,21.3,24,1.5,1832,Autumn,No Holiday,Yes,20,10,2018
1813,16,20.9,20,2.0,1976,Autumn,No Holiday,Yes,20,10,2018
1949,17,19.2,23,1.5,2000,Autumn,No Holiday,Yes,20,10,2018
1707,18,16.6,41,2.4,1811,Autumn,No Holiday,Yes,20,10,2018
1407,19,14.6,48,1.9,1998,Autumn,No Holiday,Yes,20,10,2018
1270,20,13.7,51,1.0,1954,Autumn,No Holiday,Yes,20,10,2018
1249,21,13.3,55,2.0,1554,Autumn,No Holiday,Yes,20,10,2018
1141,22,12.7,58,0.0,1480,Autumn,No Holiday,Yes,20,10,2018
922,23,11.7,58,0.0,1567,Autumn,No Holiday,Yes,20,10,2018
848,0,11.2,62,0.0,1613,Autumn,No Holiday,Yes,21,10,2018
622,1,10.6,60,0.5,1642,Autumn,No Holiday,Yes,21,10,2018
428,2,9.8,63,0.6,1591,Autumn,No Holiday,Yes,21,10,2018
342,3,9.2,68,0.4,1538,Autumn,No Holiday,Yes,21,10,2018
206,4,8.8,71,0.9,1516,Autumn,No Holiday,Yes,21,10,2018
146,5,8.2,73,1.3,1305,Autumn,No Holiday,Yes,21,10,2018
172,6,7.6,75,0.6,1181,Autumn,No Holiday,Yes,21,10,2018
315,7,7.2,76,0.5,1113,Autumn,No Holiday,Yes,21,10,2018
534,8,7.9,67,1.1,1210,Autumn,No Holiday,Yes,21,10,2018
679,9,10.5,56,1.2,1741,Autumn,No Holiday,Yes,21,10,2018
936,10,13.4,46,0.8,1718,Autumn,No Holiday,Yes,21,10,2018
1055,11,16.8,38,1.5,1326,Autumn,No Holiday,Yes,21,10,2018
1417,12,18.4,28,1.9,1690,Autumn,No Holiday,Yes,21,10,2018
1519,13,19.3,24,1.5,1745,Autumn,No Holiday,Yes,21,10,2018
1642,14,20.1,23,2.3,1896,Autumn,No Holiday,Yes,21,10,2018
1891,15,20.9,23,1.5,1892,Autumn,No Holiday,Yes,21,10,2018
1976,16,20.2,24,2.5,1881,Autumn,No Holiday,Yes,21,10,2018
1883,17,18.8,24,2.1,2000,Autumn,No Holiday,Yes,21,10,2018
1618,18,16.2,41,1.4,1907,Autumn,No Holiday,Yes,21,10,2018
1464,19,14.9,46,1.4,1455,Autumn,No Holiday,Yes,21,10,2018
1306,20,13.8,52,1.6,1341,Autumn,No Holiday,Yes,21,10,2018
1158,21,13.0,49,1.0,1702,Autumn,No Holiday,Yes,21,10,2018
1025,22,12.2,57,0.0,1544,Autumn,No Holiday,Yes,21,10,2018
724,23,11.8,56,0.0,1655,Autumn,No Holiday,Yes,21,10,2018
623,0,11.4,56,0.2,1778,Autumn,No Holiday,Yes,22,10,2018
372,1,10.7,57,0.9,1828,Autumn,No Holiday,Yes,22,10,2018
253,2,10.5,57,0.2,1837,Autumn,No Holiday,Yes,22,10,2018
175,3,10.2,60,1.0,1796,Autumn,No Holiday,Yes,22,10,2018
110,4,10.0,62,0.6,1759,Autumn,No Holiday,Yes,22,10,2018
202,5,9.4,65,0.8,1659,Autumn,No Holiday,Yes,22,10,2018
513,6,9.2,65,0.8,1689,Autumn,No Holiday,Yes,22,10,2018
1244,7,8.9,67,0.8,1557,Autumn,No Holiday,Yes,22,10,2018
2111,8,9.7,58,0.6,1559,Autumn,No Holiday,Yes,22,10,2018
1104,9,11.9,50,1.1,1529,Autumn,No Holiday,Yes,22,10,2018
817,10,14.6,43,0.7,1339,Autumn,No Holiday,Yes,22,10,2018
941,11,16.7,37,0.7,1074,Autumn,No Holiday,Yes,22,10,2018
1034,12,18.2,34,1.0,758,Autumn,No Holiday,Yes,22,10,2018
1064,13,19.4,35,1.2,678,Autumn,No Holiday,Yes,22,10,2018
1122,14,20.6,30,2.2,839,Autumn,No Holiday,Yes,22,10,2018
1167,15,20.2,31,1.6,855,Autumn,No Holiday,Yes,22,10,2018
1464,16,19.7,34,1.6,688,Autumn,No Holiday,Yes,22,10,2018
1904,17,18.9,35,1.7,720,Autumn,No Holiday,Yes,22,10,2018
2613,18,17.3,43,0.9,783,Autumn,No Holiday,Yes,22,10,2018
1860,19,15.6,44,1.5,828,Autumn,No Holiday,Yes,22,10,2018
1593,20,14.5,51,1.4,751,Autumn,No Holiday,Yes,22,10,2018
1513,21,13.4,56,0.7,758,Autumn,No Holiday,Yes,22,10,2018
1360,22,12.7,60,0.0,680,Autumn,No Holiday,Yes,22,10,2018
916,23,12.0,59,0.4,685,Autumn,No Holiday,Yes,22,10,2018
726,0,11.6,61,0.7,673,Autumn,No Holiday,Yes,23,10,2018
547,1,11.1,62,0.2,666,Autumn,No Holiday,Yes,23,10,2018
356,2,10.6,68,0.9,603,Autumn,No Holiday,Yes,23,10,2018
243,3,10.1,70,1.1,606,Autumn,No Holiday,Yes,23,10,2018
170,4,10.0,73,0.9,622,Autumn,No Holiday,Yes,23,10,2018
193,5,10.0,73,0.5,593,Autumn,No Holiday,Yes,23,10,2018
456,6,9.9,75,1.0,560,Autumn,No Holiday,Yes,23,10,2018
839,7,10.4,71,0.6,557,Autumn,No Holiday,Yes,23,10,2018
1423,8,11.0,78,0.8,412,Autumn,No Holiday,Yes,23,10,2018
1026,9,11.7,77,0.8,394,Autumn,No Holiday,Yes,23,10,2018
735,10,13.8,65,1.1,475,Autumn,No Holiday,Yes,23,10,2018
81,11,13.0,70,5.0,989,Autumn,No Holiday,Yes,23,10,2018
363,12,11.5,90,1.2,973,Autumn,No Holiday,Yes,23,10,2018
652,13,13.5,82,0.8,962,Autumn,No Holiday,Yes,23,10,2018
837,14,15.1,71,0.9,973,Autumn,No Holiday,Yes,23,10,2018
1010,15,16.6,68,1.5,955,Autumn,No Holiday,Yes,23,10,2018
1294,16,16.1,70,1.3,898,Autumn,No Holiday,Yes,23,10,2018
1604,17,15.7,63,3.2,1118,Autumn,No Holiday,Yes,23,10,2018
2415,18,14.5,71,2.1,1235,Autumn,No Holiday,Yes,23,10,2018
1685,19,14.0,70,1.6,1265,Autumn,No Holiday,Yes,23,10,2018
1433,20,13.6,70,1.4,1392,Autumn,No Holiday,Yes,23,10,2018
1380,21,12.6,70,1.2,1425,Autumn,No Holiday,Yes,23,10,2018
1257,22,12.3,73,0.9,1392,Autumn,No Holiday,Yes,23,10,2018
876,23,11.2,78,0.5,802,Autumn,No Holiday,Yes,23,10,2018
708,0,10.8,80,1.0,1151,Autumn,No Holiday,Yes,24,10,2018
573,1,10.2,84,1.2,1036,Autumn,No Holiday,Yes,24,10,2018
371,2,9.5,87,1.0,919,Autumn,No Holiday,Yes,24,10,2018
249,3,9.4,85,1.6,983,Autumn,No Holiday,Yes,24,10,2018
162,4,9.0,87,0.6,972,Autumn,No Holiday,Yes,24,10,2018
164,5,8.5,87,1.2,1046,Autumn,No Holiday,Yes,24,10,2018
453,6,8.1,88,0.9,831,Autumn,No Holiday,Yes,24,10,2018
1165,7,7.8,90,0.6,763,Autumn,No Holiday,Yes,24,10,2018
2108,8,8.1,85,1.2,772,Autumn,No Holiday,Yes,24,10,2018
1151,9,10.1,72,1.1,728,Autumn,No Holiday,Yes,24,10,2018
811,10,13.0,63,0.9,854,Autumn,No Holiday,Yes,24,10,2018
940,11,15.7,53,1.0,1172,Autumn,No Holiday,Yes,24,10,2018
1126,12,16.8,48,1.6,1673,Autumn,No Holiday,Yes,24,10,2018
1106,13,17.2,43,2.3,1835,Autumn,No Holiday,Yes,24,10,2018
1150,14,17.6,39,2.5,1964,Autumn,No Holiday,Yes,24,10,2018
1161,15,18.0,40,3.0,1808,Autumn,No Holiday,Yes,24,10,2018
1492,16,18.2,42,1.3,1976,Autumn,No Holiday,Yes,24,10,2018
1904,17,17.0,47,2.2,1989,Autumn,No Holiday,Yes,24,10,2018
2612,18,15.1,53,1.7,2000,Autumn,No Holiday,Yes,24,10,2018
1827,19,13.9,61,1.9,2000,Autumn,No Holiday,Yes,24,10,2018
1556,20,13.1,63,0.4,2000,Autumn,No Holiday,Yes,24,10,2018
1464,21,12.1,67,1.0,1977,Autumn,No Holiday,Yes,24,10,2018
1281,22,11.6,71,0.2,1858,Autumn,No Holiday,Yes,24,10,2018
884,23,11.0,74,0.1,1817,Autumn,No Holiday,Yes,24,10,2018
