,Date,Rented Bike Count,Hour,Temperature(캜),Humidity(%),Wind speed (m/s),Visibility (10m),Seasons,Holiday,Functioning Day,Day,Month,Year
8303,2018-11-11,554,23,6.3,62,0.0,1993,Autumn,No Holiday,Yes,11,11,2018
8304,2018-12-11,456,0,5.4,64,0.8,2000,Autumn,No Holiday,Yes,11,12,2018
8305,2018-12-11,344,1,5.0,67,1.3,2000,Autumn,No Holiday,Yes,11,12,2018
8306,2018-12-11,187,2,4.8,66,1.6,2000,Autumn,No Holiday,Yes,11,12,2018
8307,2018-12-11,122,3,4.6,65,0.1,2000,Autumn,No Holiday,Yes,11,12,2018
8308,2018-12-11,109,4,4.0,68,0.0,2000,Autumn,No Holiday,Yes,11,12,2018
8309,2018-12-11,158,5,4.0,71,0.0,2000,Autumn,No Holiday,Yes,11,12,2018
8310,2018-12-11,419,6,3.8,69,0.0,1995,Autumn,No Holiday,Yes,11,12,2018
8311,2018-12-11,1004,7,3.4,72,1.0,1989,Autumn,No Holiday,Yes,11,12,2018
8312,2018-12-11,1699,8,3.3,69,0.0,2000,Autumn,No Holiday,Yes,11,12,2018
8313,2018-12-11,931,9,5.2,55,1.4,1752,Autumn,No Holiday,Yes,11,12,2018
8314,2018-12-11,683,10,8.3,50,1.1,1364,Autumn,No Holiday,Yes,11,12,2018
8315,2018-12-11,785,11,10.3,40,0.7,1672,Autumn,No Holiday,Yes,11,12,2018
8316,2018-12-11,888,12,12.3,37,0.8,1690,Autumn,No Holiday,Yes,11,12,2018
8317,2018-12-11,889,13,13.3,36,2.1,1283,Autumn,No Holiday,Yes,11,12,2018
8318,2018-12-11,886,14,14.2,33,1.5,1374,Autumn,No Holiday,Yes,11,12,2018
8319,2018-12-11,1084,15,13.8,34,2.4,1438,Autumn,No Holiday,Yes,11,12,2018
8320,2018-12-11,1193,16,12.9,38,2.6,1476,Autumn,No Holiday,Yes,11,12,2018
8321,2018-12-11,1472,17,11.8,43,1.8,1685,Autumn,No Holiday,Yes,11,12,2018
8322,2018-12-11,2022,18,10.6,45,1.8,1936,Autumn,No Holiday,Yes,11,12,2018
8323,2018-12-11,1466,19,9.8,46,2.8,1945,Autumn,No Holiday,Yes,11,12,2018
8324,2018-12-11,1292,20,9.0,48,1.9,1879,Autumn,No Holiday,Yes,11,12,2018
8325,2018-12-11,1189,21,8.5,50,0.5,1707,Autumn,No Holiday,Yes,11,12,2018
8326,2018-12-11,1023,22,7.6,55,1.7,1694,Autumn,No Holiday,Yes,11,12,2018
8327,2018-12-11,702,23,6.9,60,0.8,1610,Autumn,No Holiday,Yes,11,12,2018
8328,2018-11-13,587,0,6.2,63,0.8,1611,Autumn,No Holiday,Yes,13,11,2018
8329,2018-11-13,487,1,5.6,68,0.5,1576,Autumn,No Holiday,Yes,13,11,2018
8330,2018-11-13,330,2,5.6,64,0.1,1556,Autumn,No Holiday,Yes,13,11,2018
8331,2018-11-13,205,3,5.3,62,0.0,1485,Autumn,No Holiday,Yes,13,11,2018
8332,2018-11-13,133,4,4.9,63,0.0,1397,Autumn,No Holiday,Yes,13,11,2018
8333,2018-11-13,162,5,4.7,72,0.0,1310,Autumn,No Holiday,Yes,13,11,2018
8334,2018-11-13,402,6,4.2,72,0.8,1326,Autumn,No Holiday,Yes,13,11,2018
8335,2018-11-13,1066,7,4.4,72,0.3,1189,Autumn,No Holiday,Yes,13,11,2018
8336,2018-11-13,1910,8,4.7,68,0.5,1032,Autumn,No Holiday,Yes,13,11,2018
8337,2018-11-13,990,9,6.0,59,1.0,719,Autumn,No Holiday,Yes,13,11,2018
8338,2018-11-13,710,10,9.0,51,0.9,706,Autumn,No Holiday,Yes,13,11,2018
8339,2018-11-13,789,11,11.4,46,0.8,876,Autumn,No Holiday,Yes,13,11,2018
8340,2018-11-13,890,12,12.8,45,1.8,1170,Autumn,No Holiday,Yes,13,11,2018
8341,2018-11-13,912,13,13.5,43,2.2,1687,Autumn,No Holiday,Yes,13,11,2018
8342,2018-11-13,928,14,15.0,37,1.6,1703,Autumn,No Holiday,Yes,13,11,2018
8343,2018-11-13,980,15,15.3,37,1.8,1774,Autumn,No Holiday,Yes,13,11,2018
8344,2018-11-13,1188,16,14.2,37,2.0,1783,Autumn,No Holiday,Yes,13,11,2018
8345,2018-11-13,1420,17,12.7,40,1.9,1967,Autumn,No Holiday,Yes,13,11,2018
8346,2018-11-13,2159,18,11.3,42,1.2,1846,Autumn,No Holiday,Yes,13,11,2018
8347,2018-11-13,1529,19,9.8,45,1.3,1882,Autumn,No Holiday,Yes,13,11,2018
8348,2018-11-13,1208,20,9.5,44,1.8,1991,Autumn,No Holiday,Yes,13,11,2018
8349,2018-11-13,1163,21,8.5,42,1.1,2000,Autumn,No Holiday,Yes,13,11,2018
8350,2018-11-13,1126,22,8.1,50,0.5,2000,Autumn,No Holiday,Yes,13,11,2018
8351,2018-11-13,718,23,7.6,49,0.6,1971,Autumn,No Holiday,Yes,13,11,2018
8352,2018-11-14,612,0,7.0,54,0.9,1862,Autumn,No Holiday,Yes,14,11,2018
8353,2018-11-14,517,1,6.5,60,0.5,1788,Autumn,No Holiday,Yes,14,11,2018
8354,2018-11-14,327,2,6.2,59,0.6,1584,Autumn,No Holiday,Yes,14,11,2018
8355,2018-11-14,210,3,6.1,66,0.5,1347,Autumn,No Holiday,Yes,14,11,2018
8356,2018-11-14,164,4,5.6,70,0.6,1311,Autumn,No Holiday,Yes,14,11,2018
8357,2018-11-14,135,5,5.3,72,0.2,1278,Autumn,No Holiday,Yes,14,11,2018
8358,2018-11-14,362,6,5.1,76,1.1,1195,Autumn,No Holiday,Yes,14,11,2018
8359,2018-11-14,1047,7,5.2,78,0.3,1182,Autumn,No Holiday,Yes,14,11,2018
8360,2018-11-14,1916,8,5.0,77,1.5,1115,Autumn,No Holiday,Yes,14,11,2018
8361,2018-11-14,1019,9,7.1,61,0.5,1493,Autumn,No Holiday,Yes,14,11,2018
8362,2018-11-14,779,10,9.6,53,1.4,1818,Autumn,No Holiday,Yes,14,11,2018
8363,2018-11-14,892,11,12.1,49,0.8,1827,Autumn,No Holiday,Yes,14,11,2018
8364,2018-11-14,963,12,14.2,45,0.9,1531,Autumn,No Holiday,Yes,14,11,2018
8365,2018-11-14,1028,13,15.7,41,2.3,1322,Autumn,No Holiday,Yes,14,11,2018
8366,2018-11-14,1001,14,16.1,32,1.4,1703,Autumn,No Holiday,Yes,14,11,2018
8367,2018-11-14,1063,15,15.9,30,0.7,1823,Autumn,No Holiday,Yes,14,11,2018
8368,2018-11-14,1137,16,15.2,40,2.7,1371,Autumn,No Holiday,Yes,14,11,2018
8369,2018-11-14,1532,17,13.6,46,1.8,1374,Autumn,No Holiday,Yes,14,11,2018
8370,2018-11-14,2200,18,12.2,47,2.6,1427,Autumn,No Holiday,Yes,14,11,2018
8371,2018-11-14,1464,19,11.5,52,2.4,1319,Autumn,No Holiday,Yes,14,11,2018
8372,2018-11-14,1269,20,10.5,52,1.4,1153,Autumn,No Holiday,Yes,14,11,2018
8373,2018-11-14,1239,21,9.8,52,0.5,1255,Autumn,No Holiday,Yes,14,11,2018
8374,2018-11-14,1074,22,8.8,58,0.5,1358,Autumn,No Holiday,Yes,14,11,2018
8375,2018-11-14,757,23,8.4,65,0.8,1216,Autumn,No Holiday,Yes,14,11,2018
8376,2018-11-15,610,0,7.7,67,0.4,1102,Autumn,No Holiday,Yes,15,11,2018
8377,2018-11-15,489,1,7.3,64,0.3,1150,Autumn,No Holiday,Yes,15,11,2018
8378,2018-11-15,313,2,7.1,68,0.6,1082,Autumn,No Holiday,Yes,15,11,2018
8379,2018-11-15,219,3,6.5,75,1.1,970,Autumn,No Holiday,Yes,15,11,2018
8380,2018-11-15,154,4,6.1,72,0.5,1052,Autumn,No Holiday,Yes,15,11,2018
8381,2018-11-15,172,5,5.3,78,1.4,952,Autumn,No Holiday,Yes,15,11,2018
8382,2018-11-15,357,6,4.9,76,1.1,800,Autumn,No Holiday,Yes,15,11,2018
8383,2018-11-15,883,7,4.8,76,0.7,762,Autumn,No Holiday,Yes,15,11,2018
8384,2018-11-15,1686,8,5.3,75,1.0,808,Autumn,No Holiday,Yes,15,11,2018
8385,2018-11-15,1300,9,6.8,64,1.0,949,Autumn,No Holiday,Yes,15,11,2018
8386,2018-11-15,782,10,8.6,57,0.6,1102,Autumn,No Holiday,Yes,15,11,2018
8387,2018-11-15,770,11,11.1,47,1.2,1047,Autumn,No Holiday,Yes,15,11,2018
8388,2018-11-15,942,12,13.8,43,0.9,987,Autumn,No Holiday,Yes,15,11,2018
8389,2018-11-15,883,13,15.1,37,1.9,990,Autumn,No Holiday,Yes,15,11,2018
8390,2018-11-15,899,14,15.1,33,1.5,1045,Autumn,No Holiday,Yes,15,11,2018
8391,2018-11-15,971,15,16.1,30,1.0,1125,Autumn,No Holiday,Yes,15,11,2018
8392,2018-11-15,1123,16,15.4,34,1.4,1016,Autumn,No Holiday,Yes,15,11,2018
8393,2018-11-15,1416,17,13.7,38,1.4,884,Autumn,No Holiday,Yes,15,11,2018
8394,2018-11-15,2034,18,12.1,46,1.4,799,Autumn,No Holiday,Yes,15,11,2018
8395,2018-11-15,1448,19,11.2,46,1.4,869,Autumn,No Holiday,Yes,15,11,2018
8396,2018-11-15,1146,20,9.5,49,1.3,918,Autumn,No Holiday,Yes,15,11,2018
8397,2018-11-15,1123,21,9.6,52,1.3,906,Autumn,No Holiday,Yes,15,11,2018
8398,2018-11-15,1061,22,8.7,53,0.4,764,Autumn,No Holiday,Yes,15,11,2018
8399,2018-11-15,721,23,8.1,57,0.7,752,Autumn,No Holiday,Yes,15,11,2018
8400,2018-11-16,683,0,7.8,57,0.3,792,Autumn,No Holiday,Yes,16,11,2018
8401,2018-11-16,520,1,7.8,59,0.6,768,Autumn,No Holiday,Yes,16,11,2018
8402,2018-11-16,376,2,7.7,63,1.0,704,Autumn,No Holiday,Yes,16,11,2018
8403,2018-11-16,262,3,7.4,63,0.6,699,Autumn,No Holiday,Yes,16,11,2018
8404,2018-11-16,171,4,7.1,64,0.6,663,Autumn,No Holiday,Yes,16,11,2018
8405,2018-11-16,151,5,6.9,66,0.5,698,Autumn,No Holiday,Yes,16,11,2018
8406,2018-11-16,412,6,7.1,65,0.5,713,Autumn,No Holiday,Yes,16,11,2018
8407,2018-11-16,939,7,6.6,64,0.5,701,Autumn,No Holiday,Yes,16,11,2018
8408,2018-11-16,1692,8,7.0,64,0.8,683,Autumn,No Holiday,Yes,16,11,2018
8409,2018-11-16,991,9,8.2,61,0.6,586,Autumn,No Holiday,Yes,16,11,2018
8410,2018-11-16,699,10,9.4,55,0.1,570,Autumn,No Holiday,Yes,16,11,2018
8411,2018-11-16,834,11,11.9,44,2.1,791,Autumn,No Holiday,Yes,16,11,2018
8412,2018-11-16,886,12,13.4,48,2.3,962,Autumn,No Holiday,Yes,16,11,2018
8413,2018-11-16,920,13,14.4,49,3.5,890,Autumn,No Holiday,Yes,16,11,2018
8414,2018-11-16,915,14,13.3,53,2.6,761,Autumn,No Holiday,Yes,16,11,2018
8415,2018-11-16,995,15,13.2,61,3.9,719,Autumn,No Holiday,Yes,16,11,2018
8416,2018-11-16,1126,16,11.8,66,3.0,687,Autumn,No Holiday,Yes,16,11,2018
8417,2018-11-16,1346,17,11.0,70,2.9,617,Autumn,No Holiday,Yes,16,11,2018
8418,2018-11-16,1956,18,9.9,74,2.6,492,Autumn,No Holiday,Yes,16,11,2018
8419,2018-11-16,1303,19,8.7,78,2.5,460,Autumn,No Holiday,Yes,16,11,2018
8420,2018-11-16,995,20,7.6,76,3.9,603,Autumn,No Holiday,Yes,16,11,2018
8421,2018-11-16,907,21,6.8,73,2.3,730,Autumn,No Holiday,Yes,16,11,2018
8422,2018-11-16,894,22,6.2,72,1.4,848,Autumn,No Holiday,Yes,16,11,2018
8423,2018-11-16,687,23,5.0,75,1.1,835,Autumn,No Holiday,Yes,16,11,2018
8424,2018-11-17,626,0,4.2,76,2.1,870,Autumn,No Holiday,Yes,17,11,2018
8425,2018-11-17,597,1,3.4,76,0.5,909,Autumn,No Holiday,Yes,17,11,2018
8426,2018-11-17,456,2,2.9,77,1.8,853,Autumn,No Holiday,Yes,17,11,2018
8427,2018-11-17,288,3,2.5,77,2.3,992,Autumn,No Holiday,Yes,17,11,2018
8428,2018-11-17,195,4,1.7,74,1.7,1226,Autumn,No Holiday,Yes,17,11,2018
8429,2018-11-17,129,5,1.1,75,0.6,1270,Autumn,No Holiday,Yes,17,11,2018
8430,2018-11-17,151,6,1.0,77,0.6,1259,Autumn,No Holiday,Yes,17,11,2018
8431,2018-11-17,315,7,0.8,77,0.9,1300,Autumn,No Holiday,Yes,17,11,2018
8432,2018-11-17,530,8,0.7,72,1.0,1397,Autumn,No Holiday,Yes,17,11,2018
8433,2018-11-17,644,9,2.2,53,0.5,1595,Autumn,No Holiday,Yes,17,11,2018
8434,2018-11-17,733,10,4.7,47,1.2,1788,Autumn,No Holiday,Yes,17,11,2018
8435,2018-11-17,830,11,7.8,38,0.8,1369,Autumn,No Holiday,Yes,17,11,2018
8436,2018-11-17,994,12,9.1,34,1.0,1802,Autumn,No Holiday,Yes,17,11,2018
8437,2018-11-17,1037,13,10.9,32,2.1,1581,Autumn,No Holiday,Yes,17,11,2018
8438,2018-11-17,969,14,9.7,34,1.9,1786,Autumn,No Holiday,Yes,17,11,2018
8439,2018-11-17,1018,15,8.9,34,2.9,1787,Autumn,No Holiday,Yes,17,11,2018
8440,2018-11-17,974,16,8.3,35,2.1,1987,Autumn,No Holiday,Yes,17,11,2018
8441,2018-11-17,1031,17,7.7,34,2.6,2000,Autumn,No Holiday,Yes,17,11,2018
8442,2018-11-17,877,18,7.1,40,0.6,1995,Autumn,No Holiday,Yes,17,11,2018
8443,2018-11-17,735,19,6.0,44,0.8,1758,Autumn,No Holiday,Yes,17,11,2018
8444,2018-11-17,644,20,5.4,43,2.7,1913,Autumn,No Holiday,Yes,17,11,2018
8445,2018-11-17,685,21,5.0,42,1.5,1927,Autumn,No Holiday,Yes,17,11,2018
8446,2018-11-17,655,22,4.4,43,1.1,2000,Autumn,No Holiday,Yes,17,11,2018
8447,2018-11-17,576,23,4.1,46,1.8,2000,Autumn,No Holiday,Yes,17,11,2018
8448,2018-11-18,592,0,3.6,49,0.8,1990,Autumn,No Holiday,Yes,18,11,2018
8449,2018-11-18,443,1,3.2,54,1.2,1968,Autumn,No Holiday,Yes,18,11,2018
8450,2018-11-18,335,2,2.9,49,2.0,1989,Autumn,No Holiday,Yes,18,11,2018
8451,2018-11-18,258,3,2.5,49,0.2,2000,Autumn,No Holiday,Yes,18,11,2018
8452,2018-11-18,165,4,2.5,49,0.4,1988,Autumn,No Holiday,Yes,18,11,2018
8453,2018-11-18,92,5,2.3,53,0.6,1763,Autumn,No Holiday,Yes,18,11,2018
8454,2018-11-18,114,6,1.9,53,0.4,1813,Autumn,No Holiday,Yes,18,11,2018
8455,2018-11-18,191,7,2.1,56,0.7,1477,Autumn,No Holiday,Yes,18,11,2018
8456,2018-11-18,371,8,2.6,53,0.7,1548,Autumn,No Holiday,Yes,18,11,2018
8457,2018-11-18,457,9,3.5,53,1.0,1338,Autumn,No Holiday,Yes,18,11,2018
8458,2018-11-18,583,10,4.8,40,1.1,1676,Autumn,No Holiday,Yes,18,11,2018
8459,2018-11-18,645,11,7.6,35,0.8,1695,Autumn,No Holiday,Yes,18,11,2018
8460,2018-11-18,776,12,9.2,47,2.5,1910,Autumn,No Holiday,Yes,18,11,2018
8461,2018-11-18,905,13,9.9,37,2.1,1900,Autumn,No Holiday,Yes,18,11,2018
8462,2018-11-18,1054,14,10.1,37,2.4,1723,Autumn,No Holiday,Yes,18,11,2018
8463,2018-11-18,1047,15,9.6,34,1.6,1806,Autumn,No Holiday,Yes,18,11,2018
8464,2018-11-18,1026,16,9.4,39,1.8,1704,Autumn,No Holiday,Yes,18,11,2018
8465,2018-11-18,1039,17,8.7,42,1.7,1576,Autumn,No Holiday,Yes,18,11,2018
8466,2018-11-18,902,18,8.4,46,2.4,1823,Autumn,No Holiday,Yes,18,11,2018
8467,2018-11-18,759,19,7.9,45,1.0,1602,Autumn,No Holiday,Yes,18,11,2018
8468,2018-11-18,719,20,7.4,50,0.7,1499,Autumn,No Holiday,Yes,18,11,2018
8469,2018-11-18,682,21,7.1,52,0.8,1516,Autumn,No Holiday,Yes,18,11,2018
8470,2018-11-18,632,22,6.8,53,0.4,1498,Autumn,No Holiday,Yes,18,11,2018
8471,2018-11-18,532,23,7.0,55,0.2,1501,Autumn,No Holiday,Yes,18,11,2018
8472,2018-11-19,457,0,6.8,56,0.7,1505,Autumn,No Holiday,Yes,19,11,2018
8473,2018-11-19,277,1,5.9,60,0.5,1332,Autumn,No Holiday,Yes,19,11,2018
8474,2018-11-19,190,2,5.4,65,0.7,1230,Autumn,No Holiday,Yes,19,11,2018
8475,2018-11-19,133,3,4.8,65,0.8,1179,Autumn,No Holiday,Yes,19,11,2018
8476,2018-11-19,88,4,4.5,67,0.9,1175,Autumn,No Holiday,Yes,19,11,2018
8477,2018-11-19,167,5,4.1,70,1.0,1100,Autumn,No Holiday,Yes,19,11,2018
8478,2018-11-19,418,6,3.8,71,0.7,1071,Autumn,No Holiday,Yes,19,11,2018
8479,2018-11-19,991,7,3.4,73,1.1,1012,Autumn,No Holiday,Yes,19,11,2018
8480,2018-11-19,1751,8,3.5,71,0.8,958,Autumn,No Holiday,Yes,19,11,2018
8481,2018-11-19,889,9,4.6,60,0.8,967,Autumn,No Holiday,Yes,19,11,2018
8482,2018-11-19,651,10,7.5,53,0.8,909,Autumn,No Holiday,Yes,19,11,2018
8483,2018-11-19,745,11,9.8,51,0.5,781,Autumn,No Holiday,Yes,19,11,2018
8484,2018-11-19,785,12,10.3,38,1.2,1130,Autumn,No Holiday,Yes,19,11,2018
8485,2018-11-19,785,13,10.8,44,2.0,935,Autumn,No Holiday,Yes,19,11,2018
8486,2018-11-19,793,14,10.6,34,2.8,920,Autumn,No Holiday,Yes,19,11,2018
8487,2018-11-19,839,15,11.1,35,1.9,861,Autumn,No Holiday,Yes,19,11,2018
8488,2018-11-19,968,16,9.7,43,2.7,1012,Autumn,No Holiday,Yes,19,11,2018
8489,2018-11-19,1233,17,8.7,48,1.7,965,Autumn,No Holiday,Yes,19,11,2018
8490,2018-11-19,1904,18,7.5,48,2.4,1079,Autumn,No Holiday,Yes,19,11,2018
8491,2018-11-19,1304,19,6.8,52,0.8,960,Autumn,No Holiday,Yes,19,11,2018
8492,2018-11-19,1030,20,6.0,50,1.5,931,Autumn,No Holiday,Yes,19,11,2018
8493,2018-11-19,1019,21,5.8,44,2.2,1205,Autumn,No Holiday,Yes,19,11,2018
8494,2018-11-19,910,22,5.3,39,2.3,1512,Autumn,No Holiday,Yes,19,11,2018
8495,2018-11-19,629,23,4.2,42,2.2,1360,Autumn,No Holiday,Yes,19,11,2018
8496,2018-11-20,478,0,3.8,42,1.7,1458,Autumn,No Holiday,Yes,20,11,2018
8497,2018-11-20,422,1,2.9,43,1.0,1750,Autumn,No Holiday,Yes,20,11,2018
8498,2018-11-20,286,2,2.6,46,1.5,1811,Autumn,No Holiday,Yes,20,11,2018
8499,2018-11-20,202,3,1.6,43,1.1,1981,Autumn,No Holiday,Yes,20,11,2018
8500,2018-11-20,119,4,1.3,48,0.5,2000,Autumn,No Holiday,Yes,20,11,2018
8501,2018-11-20,141,5,0.7,49,0.4,1998,Autumn,No Holiday,Yes,20,11,2018
8502,2018-11-20,369,6,0.7,50,1.0,2000,Autumn,No Holiday,Yes,20,11,2018
8503,2018-11-20,934,7,0.5,53,1.1,2000,Autumn,No Holiday,Yes,20,11,2018
8504,2018-11-20,1818,8,0.3,53,0.9,1971,Autumn,No Holiday,Yes,20,11,2018
8505,2018-11-20,955,9,2.3,43,1.2,1892,Autumn,No Holiday,Yes,20,11,2018
8506,2018-11-20,659,10,5.1,33,1.4,1842,Autumn,No Holiday,Yes,20,11,2018
8507,2018-11-20,699,11,7.5,29,1.3,1926,Autumn,No Holiday,Yes,20,11,2018
8508,2018-11-20,788,12,10.1,23,1.8,1745,Autumn,No Holiday,Yes,20,11,2018
8509,2018-11-20,798,13,11.6,20,1.3,1821,Autumn,No Holiday,Yes,20,11,2018
8510,2018-11-20,790,14,12.3,16,2.5,1797,Autumn,No Holiday,Yes,20,11,2018
8511,2018-11-20,861,15,11.9,18,3.3,1848,Autumn,No Holiday,Yes,20,11,2018
8512,2018-11-20,967,16,11.3,21,2.8,1925,Autumn,No Holiday,Yes,20,11,2018
8513,2018-11-20,1269,17,9.8,28,2.4,1983,Autumn,No Holiday,Yes,20,11,2018
8514,2018-11-20,1857,18,9.1,31,2.0,1932,Autumn,No Holiday,Yes,20,11,2018
8515,2018-11-20,1317,19,8.7,34,2.2,1857,Autumn,No Holiday,Yes,20,11,2018
8516,2018-11-20,1078,20,8.5,32,2.6,1789,Autumn,No Holiday,Yes,20,11,2018
8517,2018-11-20,1020,21,8.8,37,3.8,1750,Autumn,No Holiday,Yes,20,11,2018
8518,2018-11-20,922,22,8.9,40,3.4,1810,Autumn,No Holiday,Yes,20,11,2018
8519,2018-11-20,378,23,9.3,43,3.5,1807,Autumn,No Holiday,Yes,20,11,2018
8520,2018-11-21,119,0,7.2,74,1.2,772,Autumn,No Holiday,Yes,21,11,2018
8521,2018-11-21,159,1,6.9,86,0.7,533,Autumn,No Holiday,Yes,21,11,2018
8522,2018-11-21,129,2,6.9,87,0.7,822,Autumn,No Holiday,Yes,21,11,2018
8523,2018-11-21,112,3,6.5,87,1.0,710,Autumn,No Holiday,Yes,21,11,2018
8524,2018-11-21,97,4,6.7,87,1.2,580,Autumn,No Holiday,Yes,21,11,2018
8525,2018-11-21,118,5,6.8,86,0.5,692,Autumn,No Holiday,Yes,21,11,2018
8526,2018-11-21,299,6,6.7,86,0.3,593,Autumn,No Holiday,Yes,21,11,2018
8527,2018-11-21,788,7,6.5,85,0.8,536,Autumn,No Holiday,Yes,21,11,2018
8528,2018-11-21,1622,8,6.4,86,0.9,450,Autumn,No Holiday,Yes,21,11,2018
8529,2018-11-21,867,9,6.4,53,0.7,1486,Autumn,No Holiday,Yes,21,11,2018
8530,2018-11-21,611,10,6.9,39,0.5,1977,Autumn,No Holiday,Yes,21,11,2018
8531,2018-11-21,649,11,7.4,30,1.4,2000,Autumn,No Holiday,Yes,21,11,2018
8532,2018-11-21,697,12,7.7,34,0.6,1969,Autumn,No Holiday,Yes,21,11,2018
8533,2018-11-21,623,13,8.0,35,1.3,1895,Autumn,No Holiday,Yes,21,11,2018
8534,2018-11-21,474,14,6.7,47,2.4,2000,Autumn,No Holiday,Yes,21,11,2018
8535,2018-11-21,550,15,5.7,53,2.0,2000,Autumn,No Holiday,Yes,21,11,2018
8536,2018-11-21,755,16,6.1,53,0.5,2000,Autumn,No Holiday,Yes,21,11,2018
8537,2018-11-21,1101,17,5.7,61,2.2,1987,Autumn,No Holiday,Yes,21,11,2018
8538,2018-11-21,1679,18,5.4,58,0.2,2000,Autumn,No Holiday,Yes,21,11,2018
8539,2018-11-21,1113,19,5.1,50,0.7,2000,Autumn,No Holiday,Yes,21,11,2018
8540,2018-11-21,936,20,5.1,43,0.7,1928,Autumn,No Holiday,Yes,21,11,2018
8541,2018-11-21,838,21,4.6,44,1.1,1859,Autumn,No Holiday,Yes,21,11,2018
8542,2018-11-21,825,22,4.6,48,2.2,1782,Autumn,No Holiday,Yes,21,11,2018
8543,2018-11-21,571,23,3.9,46,2.0,1904,Autumn,No Holiday,Yes,21,11,2018
8544,2018-11-22,443,0,3.1,42,3.4,1995,Autumn,No Holiday,Yes,22,11,2018
8545,2018-11-22,382,1,2.1,39,3.2,1299,Autumn,No Holiday,Yes,22,11,2018
8546,2018-11-22,271,2,1.3,44,1.9,2000,Autumn,No Holiday,Yes,22,11,2018
8547,2018-11-22,164,3,0.6,42,1.1,2000,Autumn,No Holiday,Yes,22,11,2018
8548,2018-11-22,121,4,0.5,39,1.6,2000,Autumn,No Holiday,Yes,22,11,2018
8549,2018-11-22,133,5,-0.4,39,0.8,2000,Autumn,No Holiday,Yes,22,11,2018
8550,2018-11-22,332,6,-1.0,41,0.7,2000,Autumn,No Holiday,Yes,22,11,2018
8551,2018-11-22,848,7,-1.0,43,1.8,2000,Autumn,No Holiday,Yes,22,11,2018
8552,2018-11-22,1671,8,-1.2,33,0.5,2000,Autumn,No Holiday,Yes,22,11,2018
8553,2018-11-22,883,9,0.2,28,1.9,1932,Autumn,No Holiday,Yes,22,11,2018
8554,2018-11-22,603,10,2.9,22,2.0,1989,Autumn,No Holiday,Yes,22,11,2018
8555,2018-11-22,644,11,5.1,21,3.2,1965,Autumn,No Holiday,Yes,22,11,2018
8556,2018-11-22,717,12,5.9,23,2.8,1985,Autumn,No Holiday,Yes,22,11,2018
8557,2018-11-22,678,13,6.5,26,2.4,1974,Autumn,No Holiday,Yes,22,11,2018
8558,2018-11-22,692,14,6.7,27,3.1,1976,Autumn,No Holiday,Yes,22,11,2018
8559,2018-11-22,716,15,6.9,31,2.9,1982,Autumn,No Holiday,Yes,22,11,2018
8560,2018-11-22,759,16,5.9,34,2.9,1985,Autumn,No Holiday,Yes,22,11,2018
8561,2018-11-22,1101,17,4.9,41,3.3,1985,Autumn,No Holiday,Yes,22,11,2018
8562,2018-11-22,1591,18,4.1,46,2.7,2000,Autumn,No Holiday,Yes,22,11,2018
8563,2018-11-22,1032,19,3.6,48,2.6,2000,Autumn,No Holiday,Yes,22,11,2018
8564,2018-11-22,777,20,3.1,42,2.4,2000,Autumn,No Holiday,Yes,22,11,2018
8565,2018-11-22,759,21,2.2,28,3.2,2000,Autumn,No Holiday,Yes,22,11,2018
8566,2018-11-22,691,22,1.1,33,2.5,2000,Autumn,No Holiday,Yes,22,11,2018
8567,2018-11-22,488,23,0.4,37,2.9,2000,Autumn,No Holiday,Yes,22,11,2018
8568,2018-11-23,470,0,-0.3,41,3.1,2000,Autumn,No Holiday,Yes,23,11,2018
8569,2018-11-23,401,1,-0.6,44,2.3,2000,Autumn,No Holiday,Yes,23,11,2018
8570,2018-11-23,279,2,-1.0,43,3.1,2000,Autumn,No Holiday,Yes,23,11,2018
8571,2018-11-23,191,3,-1.2,45,1.1,2000,Autumn,No Holiday,Yes,23,11,2018
8572,2018-11-23,109,4,-2.0,42,0.7,2000,Autumn,No Holiday,Yes,23,11,2018
8573,2018-11-23,129,5,-2.4,37,0.5,2000,Autumn,No Holiday,Yes,23,11,2018
8574,2018-11-23,339,6,-2.6,40,1.4,2000,Autumn,No Holiday,Yes,23,11,2018
8575,2018-11-23,727,7,-2.8,42,1.3,2000,Autumn,No Holiday,Yes,23,11,2018
8576,2018-11-23,1516,8,-3.0,43,1.1,2000,Autumn,No Holiday,Yes,23,11,2018
8577,2018-11-23,800,9,-1.5,33,0.9,1962,Autumn,No Holiday,Yes,23,11,2018
8578,2018-11-23,582,10,1.3,27,0.9,1856,Autumn,No Holiday,Yes,23,11,2018
8579,2018-11-23,635,11,4.3,25,2.0,1958,Autumn,No Holiday,Yes,23,11,2018
8580,2018-11-23,664,12,5.5,20,1.4,1992,Autumn,No Holiday,Yes,23,11,2018
8581,2018-11-23,731,13,6.5,18,2.2,1984,Autumn,No Holiday,Yes,23,11,2018
8582,2018-11-23,719,14,6.3,16,2.9,2000,Autumn,No Holiday,Yes,23,11,2018
8583,2018-11-23,752,15,6.4,16,2.0,2000,Autumn,No Holiday,Yes,23,11,2018
8584,2018-11-23,891,16,6.3,17,1.5,2000,Autumn,No Holiday,Yes,23,11,2018
8585,2018-11-23,1101,17,5.4,19,0.5,2000,Autumn,No Holiday,Yes,23,11,2018
